time,x,y
0.009899999999999996,99.96755024786721,2.682138306162745
0.019899999999999935,99.87196909171516,5.3896943467930996
0.029899999999999875,99.71693879707443,8.094058554197202
0.039900000000000116,99.50616553600779,10.793914479054054
0.0499000000000004,99.24336062021666,13.488142622729683
0.05990000000000069,98.93222083644609,16.175817830070965
0.06990000000000098,98.57640816154303,18.85620492826913
0.07990000000000126,98.17952918063231,21.528752522445952
0.08990000000000155,97.74511456956309,24.193084911240256
0.09990000000000183,97.27659902931555,26.848992144453025
0.10990000000000212,96.77730207303433,29.49641830731822
0.11990000000000241,96.25041006399627,32.1354481792568
0.129900000000002,95.69895988412864,34.766292475742745
0.1399000000000009,95.12582457766824,37.389271936743086
0.1498999999999998,94.53370126424916,40.00480057082945
0.1598999999999987,93.92510155222915,42.61336839766451
0.1698999999999976,93.30234460945073,45.21552405100479
0.1798999999999965,92.66755296866606,47.81185760839435
0.1898999999999954,92.02265106273207,50.402984002127816
0.1998999999999943,91.3693664047199,52.98952733966421
0.2098999999999932,90.70923325436632,55.57210642227264
0.2198999999999921,90.04359854833179,58.15132170088191
0.229899999999991,89.37362982024929,60.72774385105466
0.2398999999999899,88.70032479929458,63.30190408814727
0.2498999999999888,88.02452235371378,65.87428628248738
0.2598999999999877,87.34691443813566,68.44532087595654
0.2698999999999866,86.66805870944633,71.01538054838142
0.2798999999999855,85.98839149369454,73.5847775366481
0.2898999999999844,85.30824081364761,76.15376247280648
0.2998999999999833,84.62783922071684,78.72252458023924
0.3098999999999822,83.9473362134735,81.29119304923641
0.3198999999999811,83.26681006550669,83.85983940447461
0.32989999999998,82.5862789258228,86.4284806759909
0.3398999999999789,81.90571109363536,88.99708319102172
0.3498999999999778,81.2250344049301,91.56556681517571
0.3598999999999767,80.54414469970666,94.13380948641732
0.3698999999999756,79.86291336577456,96.70165190292741
0.3798999999999745,79.18119397723346,99.2689022448844
0.3898999999999734,78.49882806336159,101.83534082954306
0.3998999999999723,77.81565005686029,104.4007246178752
0.4098999999999712,77.13149147966344,106.96479150884296
0.4198999999999701,76.44618443033347,109.52726437365901
0.429899999999969,75.75956443995008,112.08785479690188
0.4398999999999679,75.07147276390351,114.6462665039371
0.44989999999996677,74.38175817563183,117.20219846474924
0.45989999999996567,73.69027832555297,119.75534767306884
0.46989999999996457,72.996900724652,122.30541160671052
0.47989999999996347,72.30150340772711,124.85209038048416
0.48989999999996237,71.6039753264691,127.39508860708968
0.49989999999996126,70.90421651757052,129.93411698424165
0.5098999999999602,70.20213808611659,132.46889362808938
0.5198999999999591,69.49766203972455,134.99914517396945
0.529899999999958,68.79072100437125,137.5246076658309
0.5398999999999569,68.08125784863576,140.04502725543003
0.5498999999999558,67.36922523922757,142.5601607317583
0.5598999999999547,66.6545851471784,145.06977590022473
0.5698999999999536,65.9373083209576,147.5736518299705
0.5798999999999525,65.21737374000598,150.07157898642632
0.5898999999999514,64.49476805976187,152.5633592648702
0.5998999999999503,63.76948505714666,155.0488059393828
0.6098999999999491,63.041525083662314,157.5277435402434
0.619899999999948,62.31089453170074,160.00000767148964
0.629899999999947,61.57760531834713,162.46544477911934
0.6398999999999458,60.84167438985271,164.92391187922843
0.6498999999999447,60.103123249026176,167.37527625427725
0.6598999999999436,59.36197750703009,169.8194151246699
0.6698999999999425,58.61826646043939,172.25621530189915
0.6798999999999414,57.87202269391501,174.68557282866905
0.6898999999999403,57.12328170843711,177.1073926106523
0.6998999999999392,56.37208157472367,179.52158804385172
0.7098999999999381,55.61846261121211,181.92808064093316
0.719899999999937,54.862467085795906,184.3267996593626
0.7298999999999359,54.10413894037018,186.71768173369406
0.7398999999999348,53.343523537146346,189.10067051395492
0.7498999999999337,52.58066742563451,191.4757163116899
0.7598999999999326,51.81561812915909,193.8427757549295
0.7698999999999315,51.048423949760235,196.2018114530571
0.7798999999999304,50.27913379034234,198.55279167232197
0.7898999999999293,49.507796992947256,200.89569002253575
0.7998999999999282,48.734463192061575,203.23048515532497
0.8098999999999271,47.959182181904985,205.557160474157
0.819899999999926,47.18200379668916,207.87570385623684
0.8298999999999249,46.40297780288313,210.1861073862702
0.8398999999999238,45.62215380257206,212.48836710200044
0.8498999999999227,44.83958114704495,214.7824827513564
0.8598999999999216,44.0553088597983,217.06845756099275
0.8698999999999205,43.26938556819257,219.34629801595526
0.8798999999999194,42.48185944304825,221.61601365017398
0.8898999999999183,41.692778145514126,223.87761684745246
0.8998999999999172,40.90218878058881,226.13112265260781
0.9098999999999161,40.11013785671841,228.37654859239666
0.919899999999915,39.31667125093589,230.61391450585634
0.9298999999999139,38.521834179047936,232.84324238368765
0.9398999999999128,37.725671170410926,235.06455621629834
0.9498999999999117,36.92822604687509,237.2778818501383
0.9598999999999106,36.1295419055064,239.48324685195107
0.9698999999999095,35.32966110472887,241.68068038057947
0.9798999999999084,34.52862525355735,243.87021306597404
0.9898999999999073,33.72647520361832,246.0518768950501
0.9998999999999062,32.92325104368072,248.22570510406487
1.0098999999999052,32.11899209644264,250.39173207718483
1.019899999999904,31.313736917340183,252.54999325093212
1.029899999999903,30.507523295165782,254.70052502420697
1.039899999999902,29.700388254300456,256.8433646735969
1.0498999999999008,28.892368058382022,258.97855027369565
1.0598999999998997,28.083498215246767,261.1061206221623
1.0698999999998986,27.27381348299639,263.22611516927134
1.0798999999998975,26.463347877055316,265.33857395170924
1.0898999999998964,25.65213467809512,267.44353753038627
1.0998999999998953,24.84020644071514,269.54104693203993
1.1098999999998942,24.02759500277696,271.63114359443057
1.119899999999893,23.214331495301245,273.71386931492003
